Trial,Period,Time Rem,Security,Action,Trader 1,Trader 2,Price,Quantity,Quote,BestBid,BestAsk,VWAP
1,1,3311,1,Bid,21,0,69,5000,69,69,82,74.64304
1,1,3311,1,Ask,34,0,75,1000,75,69,75,74.64304
1,1,3311,1,Ask,22,0,81.9,1000,81.9,69,75,74.64304
1,1,3309,1,Sell,20,21,69,1000,69,69,75,74.52985
1,1,3308,1,Buy,2,34,75,100,75,69,75,74.53078
1,1,3307,1,Buy,32,34,75,500,75,69,75,74.53544
1,1,3307,1,Buy,32,34,75,400,75,69,0,74.53909
1,1,3307,1,Buy,32,22,81.9,100,81.9,69,0,74.55354
1,1,3306,1,Ask,16,0,81,100,81,69,81,74.55354
1,1,3306,1,Buy,26,16,81,100,81,69,0,74.56617
1,1,3306,1,Buy,26,22,81.9,400,81.9,69,0,74.62318
1,1,3305,1,info,1,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69,81.9,74.62318
1,1,3305,1,info,2,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69,81.9,74.62318
1,1,3305,1,info,3,0,0,0,(Dealers are uninformed),69,81.9,74.62318
1,1,3305,1,info,4,0,0,0,(Dealers are uninformed),69,81.9,74.62318
1,1,3305,1,info,5,0,0,7.37, price = 73.7  3305),69,81.9,74.62318
1,1,3305,1,info,6,0,0,6.83, price = 68.3  3305),69,81.9,74.62318
1,1,3305,1,info,7,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69,81.9,74.62318
1,1,3305,1,info,8,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69,81.9,74.62318
1,1,3305,1,info,9,0,0,0,(Dealers are uninformed),69,81.9,74.62318
1,1,3305,1,info,10,0,0,0,(Dealers are uninformed),69,81.9,74.62318
1,1,3305,1,info,11,0,0,7.37, price = 73.7  3305),69,81.9,74.62318
1,1,3305,1,info,12,0,0,6.83, price = 68.3  3305),69,81.9,74.62318
1,1,3305,1,info,13,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69,81.9,74.62318
1,1,3305,1,info,14,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69,81.9,74.62318
1,1,3305,1,info,15,0,0,0,(Dealers are uninformed),69,81.9,74.62318
1,1,3305,1,info,16,0,0,0,(Dealers are uninformed),69,81.9,74.62318
1,1,3305,1,info,17,0,0,7.37, price = 73.7  3305),69,81.9,74.62318
1,1,3305,1,info,18,0,0,6.83, price = 68.3  3305),69,81.9,74.62318
1,1,3305,1,info,19,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69,81.9,74.62318
1,1,3305,1,info,20,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69,81.9,74.62318
1,1,3305,1,info,21,0,0,0,(Dealers are uninformed),69,81.9,74.62318
1,1,3305,1,info,22,0,0,0,(Dealers are uninformed),69,81.9,74.62318
1,1,3305,1,info,23,0,0,7.37, price = 73.7  3305),69,81.9,74.62318
1,1,3305,1,info,24,0,0,6.83, price = 68.3  3305),69,81.9,74.62318
1,1,3305,1,info,25,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69,81.9,74.62318
1,1,3305,1,info,26,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69,81.9,74.62318
1,1,3305,1,info,27,0,0,0,(Dealers are uninformed),69,81.9,74.62318
1,1,3305,1,info,28,0,0,0,(Dealers are uninformed),69,81.9,74.62318
1,1,3305,1,info,29,0,0,7.37, price = 73.7  3305),69,81.9,74.62318
1,1,3305,1,info,30,0,0,6.83, price = 68.3  3305),69,81.9,74.62318
1,1,3305,1,info,31,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69,81.9,74.62318
1,1,3305,1,info,32,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69,81.9,74.62318
1,1,3305,1,info,33,0,0,0,(Dealers are uninformed),69,81.9,74.62318
1,1,3305,1,info,34,0,0,0,(Dealers are uninformed),69,81.9,74.62318
1,1,3305,1,info,35,0,0,7.37, price = 73.7  3305),69,81.9,74.62318
1,1,3305,1,info,36,0,0,6.83, price = 68.3  3305),69,81.9,74.62318
1,1,3305,1,info,37,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69,81.9,74.62318
1,1,3305,1,info,38,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69,81.9,74.62318
1,1,3305,1,info,39,0,0,0,(Dealers are uninformed),69,81.9,74.62318
1,1,3305,1,info,40,0,0,0,(Dealers are uninformed),69,81.9,74.62318
1,1,3304,1,Sell,19,21,69,500,69,69,81.9,74.56906
1,1,3301,1,Bid,22,0,69.9,1000,69.9,69.9,81.9,74.56906
1,1,3300,1,Ask,3,0,80,1000,80,69.9,80,74.56906
1,1,3298,1,Ask,9,0,832,5000,832,69.9,80,74.56906
1,1,3297,1,Ask,9,0,832,5000,832,69.9,80,74.56906
1,1,3296,1,ClearAsk,22,0,0,0,0,69.9,80,74.56906
1,1,3293,1,Ask,9,0,832,5000,832,69.9,80,74.56906
1,1,3291,1,Ask,21,0,78,2000,78,69.9,78,74.56906
1,1,3290,1,Sell,6,22,69.9,100,69.9,69.9,78,74.56009
1,1,3289,1,Buy,8,21,78,50,78,69.9,78,74.56339
1,1,3286,1,ClearAsk,16,0,0,0,0,69.9,78,74.56339
1,1,3286,1,Sell,18,22,69.9,300,69.9,69.9,78,74.53669
1,1,3283,1,Ask,39,0,81,2000,81,69.9,78,74.53669
1,1,3282,1,Buy,13,21,78,250,78,69.9,78,74.55313
1,1,3281,1,Sell,29,22,69.9,600,69.9,0,78,74.5007
1,1,3281,1,Sell,29,21,69,400,69,0,78,74.45969
1,1,3279,1,Sell,20,21,69,1000,69,69,78,74.35979
1,1,3278,1,Sell,29,21,69,1000,69,69,78,74.26349
1,1,3276,1,Sell,20,21,69,1000,69,69,78,74.17058
1,1,3276,1,Bid,22,0,69.1,1000,69.1,69.1,78,74.17058
1,1,3273,1,info,1,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69.1,78,74.17058
1,1,3273,1,info,2,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69.1,78,74.17058
1,1,3273,1,info,3,0,0,0,(Dealers are uninformed),69.1,78,74.17058
1,1,3273,1,info,4,0,0,0,(Dealers are uninformed),69.1,78,74.17058
1,1,3273,1,info,5,0,0,7.13, price = 71.3  3273),69.1,78,74.17058
1,1,3273,1,info,6,0,0,6.91, price = 69.1  3273),69.1,78,74.17058
1,1,3273,1,info,7,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69.1,78,74.17058
1,1,3273,1,info,8,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69.1,78,74.17058
1,1,3273,1,info,9,0,0,0,(Dealers are uninformed),69.1,78,74.17058
1,1,3273,1,info,10,0,0,0,(Dealers are uninformed),69.1,78,74.17058
1,1,3273,1,info,11,0,0,7.13, price = 71.3  3273),69.1,78,74.17058
1,1,3273,1,info,12,0,0,6.91, price = 69.1  3273),69.1,78,74.17058
1,1,3273,1,info,13,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69.1,78,74.17058
1,1,3273,1,info,14,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69.1,78,74.17058
1,1,3273,1,info,15,0,0,0,(Dealers are uninformed),69.1,78,74.17058
1,1,3273,1,info,16,0,0,0,(Dealers are uninformed),69.1,78,74.17058
1,1,3273,1,info,17,0,0,7.13, price = 71.3  3273),69.1,78,74.17058
1,1,3273,1,info,18,0,0,6.91, price = 69.1  3273),69.1,78,74.17058
1,1,3273,1,info,19,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69.1,78,74.17058
1,1,3273,1,info,20,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69.1,78,74.17058
1,1,3273,1,info,21,0,0,0,(Dealers are uninformed),69.1,78,74.17058
1,1,3273,1,info,22,0,0,0,(Dealers are uninformed),69.1,78,74.17058
1,1,3273,1,info,23,0,0,7.13, price = 71.3  3273),69.1,78,74.17058
1,1,3273,1,info,24,0,0,6.91, price = 69.1  3273),69.1,78,74.17058
1,1,3273,1,info,25,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69.1,78,74.17058
1,1,3273,1,info,26,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69.1,78,74.17058
1,1,3273,1,info,27,0,0,0,(Dealers are uninformed),69.1,78,74.17058
1,1,3273,1,info,28,0,0,0,(Dealers are uninformed),69.1,78,74.17058
1,1,3273,1,info,29,0,0,7.13, price = 71.3  3273),69.1,78,74.17058
1,1,3273,1,info,30,0,0,6.91, price = 69.1  3273),69.1,78,74.17058
1,1,3273,1,info,31,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69.1,78,74.17058
1,1,3273,1,info,32,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69.1,78,74.17058
1,1,3273,1,info,33,0,0,0,(Dealers are uninformed),69.1,78,74.17058
1,1,3273,1,info,34,0,0,0,(Dealers are uninformed),69.1,78,74.17058
1,1,3273,1,info,35,0,0,7.13, price = 71.3  3273),69.1,78,74.17058
1,1,3273,1,info,36,0,0,6.91, price = 69.1  3273),69.1,78,74.17058
1,1,3273,1,info,37,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69.1,78,74.17058
1,1,3273,1,info,38,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69.1,78,74.17058
1,1,3273,1,info,39,0,0,0,(Dealers are uninformed),69.1,78,74.17058
1,1,3273,1,info,40,0,0,0,(Dealers are uninformed),69.1,78,74.17058
1,1,3272,1,Sell,20,22,69.1,1000,69.1,0,78,74.08263
1,1,3267,1,Bid,16,0,70,100,70,70,78,74.08263
1,1,3266,1,Buy,36,21,78,100,78,70,78,74.08941
1,1,3265,1,Sell,13,16,70,100,70,0,78,74.08234
1,1,3265,1,Sell,13,21,69,100,69,0,78,74.07357
1,1,3265,1,Sell,13,22,67.1,50,67.1,0,78,74.06756
1,1,3261,1,Ask,16,0,76,100,76,67.1,76,74.06756
1,1,3261,1,ClearBid,21,0,0,0,0,67.1,76,74.06756
1,1,3259,1,Buy,8,16,76,50,76,67.1,76,74.06922
1,1,3258,1,Buy,8,16,76,50,76,67.1,0,74.07088
1,1,3254,1,Bid,39,0,68,2000,68,68,78,74.07088
1,1,3254,1,Buy,5,21,78,500,78,68,78,74.10441
1,1,3253,1,Bid,10,0,68,500,68,68,78,74.10441
1,1,3252,1,Sell,4,39,68,500,68,68,78,74.05276
1,1,3249,1,Ask,22,0,77.5,1000,77.5,68,77.5,74.05276
1,1,3245,1,Bid,16,0,69,100,69,69,77.5,74.05276
1,1,3244,1,Ask,39,0,77,2000,77,69,77,74.05276
1,1,3243,1,Bid,22,0,69.1,1000,69.1,69.1,77,74.05276
1,1,3243,1,Ask,21,0,77,4000,77,69.1,77,74.05276
1,1,3242,1,Sell,37,22,69.1,200,69.1,69.1,77,74.03606
1,1,3242,1,ClearAsk,3,0,0,0,0,69.1,77,74.03606
1,1,3241,1,Sell,4,22,69.1,500,69.1,69.1,77,73.99479
1,1,3240,1,Ask,9,0,83,5000,83,69.1,77,73.99479
1,1,3240,1,Bid,34,0,68,1,68,69.1,77,73.99479
1,1,3238,1,Ask,21,0,75,4000,75,69.1,75,73.99479
1,1,3236,1,info,1,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69.1,75,73.99479
1,1,3236,1,info,2,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69.1,75,73.99479
1,1,3236,1,info,3,0,0,0,(Dealers are uninformed),69.1,75,73.99479
1,1,3236,1,info,4,0,0,0,(Dealers are uninformed),69.1,75,73.99479
1,1,3236,1,info,5,0,0,6.39, price = 63.9  3236),69.1,75,73.99479
1,1,3236,1,info,6,0,0,6.93, price = 69.3  3236),69.1,75,73.99479
1,1,3236,1,info,7,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69.1,75,73.99479
1,1,3236,1,info,8,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69.1,75,73.99479
1,1,3236,1,info,9,0,0,0,(Dealers are uninformed),69.1,75,73.99479
1,1,3236,1,info,10,0,0,0,(Dealers are uninformed),69.1,75,73.99479
1,1,3236,1,info,11,0,0,6.39, price = 63.9  3236),69.1,75,73.99479
1,1,3236,1,info,12,0,0,6.93, price = 69.3  3236),69.1,75,73.99479
1,1,3236,1,info,13,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69.1,75,73.99479
1,1,3236,1,info,14,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69.1,75,73.99479
1,1,3236,1,info,15,0,0,0,(Dealers are uninformed),69.1,75,73.99479
1,1,3236,1,info,16,0,0,0,(Dealers are uninformed),69.1,75,73.99479
1,1,3236,1,info,17,0,0,6.39, price = 63.9  3236),69.1,75,73.99479
1,1,3236,1,info,18,0,0,6.93, price = 69.3  3236),69.1,75,73.99479
1,1,3236,1,info,19,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69.1,75,73.99479
1,1,3236,1,info,20,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69.1,75,73.99479
1,1,3236,1,info,21,0,0,0,(Dealers are uninformed),69.1,75,73.99479
1,1,3236,1,info,22,0,0,0,(Dealers are uninformed),69.1,75,73.99479
1,1,3236,1,info,23,0,0,6.39, price = 63.9  3236),69.1,75,73.99479
1,1,3236,1,info,24,0,0,6.93, price = 69.3  3236),69.1,75,73.99479
1,1,3236,1,info,25,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69.1,75,73.99479
1,1,3236,1,info,26,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69.1,75,73.99479
1,1,3236,1,info,27,0,0,0,(Dealers are uninformed),69.1,75,73.99479
1,1,3236,1,info,28,0,0,0,(Dealers are uninformed),69.1,75,73.99479
1,1,3236,1,info,29,0,0,6.39, price = 63.9  3236),69.1,75,73.99479
1,1,3236,1,info,30,0,0,6.93, price = 69.3  3236),69.1,75,73.99479
1,1,3236,1,info,31,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69.1,75,73.99479
1,1,3236,1,info,32,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69.1,75,73.99479
1,1,3236,1,info,33,0,0,0,(Dealers are uninformed),69.1,75,73.99479
1,1,3236,1,info,34,0,0,0,(Dealers are uninformed),69.1,75,73.99479
1,1,3236,1,info,35,0,0,6.39, price = 63.9  3236),69.1,75,73.99479
1,1,3236,1,info,36,0,0,6.93, price = 69.3  3236),69.1,75,73.99479
1,1,3236,1,info,37,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69.1,75,73.99479
1,1,3236,1,info,38,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69.1,75,73.99479
1,1,3236,1,info,39,0,0,0,(Dealers are uninformed),69.1,75,73.99479
1,1,3236,1,info,40,0,0,0,(Dealers are uninformed),69.1,75,73.99479
1,1,3235,1,Buy,32,21,75,500,75,69.1,75,74.00313
1,1,3234,1,Bid,34,0,68,1,68,69.1,75,74.00313
1,1,3234,1,Buy,31,21,75,200,75,69.1,75,74.00642
1,1,3233,1,Ask,3,0,79,1000,79,69.1,75,74.00642
1,1,3233,1,Buy,32,21,75,500,75,69.1,75,74.01456
1,1,3232,1,Buy,2,21,75,500,75,69.1,75,74.02258
1,1,3230,1,Sell,11,22,69.1,300,69.1,0,75,73.99868
1,1,3230,1,Sell,11,16,69,100,69,0,75,73.99061
1,1,3230,1,Sell,11,39,68,100,68,0,75,73.98094
1,1,3229,1,Buy,31,21,75,200,75,68,75,73.98422
1,1,3229,1,Ask,22,0,74.9,1000,74.9,68,74.9,73.98422
1,1,3229,1,Sell,23,39,68,250,68,68,74.9,73.96027
1,1,3228,1,Sell,23,39,68,250,68,68,74.9,73.9365
1,1,3228,1,Sell,23,39,68,250,68,68,74.9,73.91293
1,1,3227,1,Sell,23,39,68,250,68,68,74.9,73.88953
1,1,3226,1,Bid,4,0,63,500,63,68,74.9,73.88953
1,1,3226,1,Ask,16,0,76,100,76,68,74.9,73.88953
1,1,3225,1,Sell,11,39,68,400,68,0,74.9,73.85249
1,1,3225,1,Sell,11,10,68,100,68,0,74.9,73.84331
1,1,3225,1,Sell,23,10,68,250,68,68,74.9,73.82047
1,1,3225,1,Bid,22,0,68.1,1000,68.1,68.1,74.9,73.82047
1,1,3222,1,Sell,11,22,68.1,500,68.1,68.1,74.9,73.77608
1,1,3222,1,ClearAsk,16,0,0,0,0,68.1,74.9,73.77608
1,1,3220,1,Bid,34,0,68,1,68,68.1,74.9,73.77608
1,1,3219,1,Sell,11,22,68.1,500,68.1,0,74.9,73.73239
1,1,3218,1,Ask,16,0,74,100,74,68,74,73.73239
1,1,3217,1,Sell,11,10,68,150,68,0,74,73.71918
1,1,3217,1,Sell,11,34,68,1,68,0,74,73.71909
1,1,3217,1,Sell,11,34,68,1,68,0,74,73.71901
1,1,3217,1,Sell,11,34,68,1,68,0,74,73.71892
1,1,3217,1,Sell,11,22,67.1,347,67.1,0,74,73.68383
1,1,3217,1,Bid,22,0,68.1,1000,68.1,68.1,74,73.68383
1,1,3216,1,Buy,8,16,74,50,74,68.1,74,73.68407
1,1,3215,1,Sell,11,22,68.1,500,68.1,68.1,74,73.64177
1,1,3213,1,Sell,11,22,68.1,500,68.1,0,74,73.60011
1,1,3212,1,Sell,11,22,67.1,500,67.1,67.1,74,73.5516
1,1,3210,1,Bid,34,0,68,1,68,68,74,73.5516
1,1,3210,1,Ask,4,0,745,500,745,68,74,73.5516
1,1,3210,1,Sell,11,34,68,1,68,0,74,73.55151
1,1,3210,1,Sell,11,22,67.1,103,67.1,0,74,73.54161
1,1,3210,1,Sell,11,39,67,396,67,0,74,73.50323
1,1,3208,1,Ask,22,0,73.9,1000,73.9,67,73.9,73.50323
1,1,3208,1,Sell,11,39,67,500,67,67,73.9,73.45542
1,1,3208,1,Buy,24,22,73.9,500,73.9,67,73.9,73.45866
1,1,3208,1,ClearBid,39,0,0,0,0,0,73.9,73.45866
1,1,3207,1,Bid,3,0,69,1000,69,69,73.9,73.45866
1,1,3206,1,Buy,24,22,73.9,500,73.9,69,0,73.46186
1,1,3205,1,Ask,4,0,745,500,745,69,74,73.46186
1,1,3204,1,Sell,11,3,69,500,69,69,74,73.42976
1,1,3203,1,Bid,22,0,69.1,1000,69.1,69.1,74,73.42976
1,1,3201,1,ClearBid,34,0,0,0,0,69.1,74,73.42976
1,1,3201,1,ClearAsk,34,0,0,0,0,69.1,74,73.42976
1,1,3200,1,Sell,11,22,69.1,500,69.1,69.1,74,73.39883
1,1,3198,1,info,1,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69.1,74,73.39883
1,1,3198,1,info,2,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69.1,74,73.39883
1,1,3198,1,info,3,0,0,0,(Dealers are uninformed),69.1,74,73.39883
1,1,3198,1,info,4,0,0,0,(Dealers are uninformed),69.1,74,73.39883
1,1,3198,1,info,5,0,0,6.67, price = 66.7  3198),69.1,74,73.39883
1,1,3198,1,info,6,0,0,6.55, price = 65.5  3198),69.1,74,73.39883
1,1,3198,1,info,7,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69.1,74,73.39883
1,1,3198,1,info,8,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69.1,74,73.39883
1,1,3198,1,info,9,0,0,0,(Dealers are uninformed),69.1,74,73.39883
1,1,3198,1,info,10,0,0,0,(Dealers are uninformed),69.1,74,73.39883
1,1,3198,1,info,11,0,0,6.67, price = 66.7  3198),69.1,74,73.39883
1,1,3198,1,info,12,0,0,6.55, price = 65.5  3198),69.1,74,73.39883
1,1,3198,1,info,13,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69.1,74,73.39883
1,1,3198,1,info,14,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69.1,74,73.39883
1,1,3198,1,info,15,0,0,0,(Dealers are uninformed),69.1,74,73.39883
1,1,3198,1,info,16,0,0,0,(Dealers are uninformed),69.1,74,73.39883
1,1,3198,1,info,17,0,0,6.67, price = 66.7  3198),69.1,74,73.39883
1,1,3198,1,info,18,0,0,6.55, price = 65.5  3198),69.1,74,73.39883
1,1,3198,1,info,19,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69.1,74,73.39883
1,1,3198,1,info,20,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69.1,74,73.39883
1,1,3198,1,info,21,0,0,0,(Dealers are uninformed),69.1,74,73.39883
1,1,3198,1,info,22,0,0,0,(Dealers are uninformed),69.1,74,73.39883
1,1,3198,1,info,23,0,0,6.67, price = 66.7  3198),69.1,74,73.39883
1,1,3198,1,info,24,0,0,6.55, price = 65.5  3198),69.1,74,73.39883
1,1,3198,1,info,25,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69.1,74,73.39883
1,1,3198,1,info,26,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69.1,74,73.39883
1,1,3198,1,info,27,0,0,0,(Dealers are uninformed),69.1,74,73.39883
1,1,3198,1,info,28,0,0,0,(Dealers are uninformed),69.1,74,73.39883
1,1,3198,1,info,29,0,0,6.67, price = 66.7  3198),69.1,74,73.39883
1,1,3198,1,info,30,0,0,6.55, price = 65.5  3198),69.1,74,73.39883
1,1,3198,1,info,31,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69.1,74,73.39883
1,1,3198,1,info,32,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69.1,74,73.39883
1,1,3198,1,info,33,0,0,0,(Dealers are uninformed),69.1,74,73.39883
1,1,3198,1,info,34,0,0,0,(Dealers are uninformed),69.1,74,73.39883
1,1,3198,1,info,35,0,0,6.67, price = 66.7  3198),69.1,74,73.39883
1,1,3198,1,info,36,0,0,6.55, price = 65.5  3198),69.1,74,73.39883
1,1,3198,1,info,37,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),69.1,74,73.39883
1,1,3198,1,info,38,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),69.1,74,73.39883
1,1,3198,1,info,39,0,0,0,(Dealers are uninformed),69.1,74,73.39883
1,1,3198,1,info,40,0,0,0,(Dealers are uninformed),69.1,74,73.39883
1,1,3198,1,Ask,22,0,73.9,1000,73.9,69.1,73.9,73.39883
1,1,3198,1,ClearBid,3,0,0,0,0,69.1,73.9,73.39883
1,1,3197,1,Buy,8,22,73.9,50,73.9,69.1,73.9,73.39919
1,1,3196,1,Sell,37,22,69.1,200,69.1,69.1,73.9,73.38696
1,1,3196,1,Ask,4,0,745,500,745,69.1,73.9,73.38696
1,1,3195,1,Buy,32,22,73.9,500,73.9,69.1,73.9,73.39058
1,1,3195,1,Sell,18,22,69.1,300,69.1,0,73.9,73.37247
1,1,3195,1,Sell,19,22,66,500,66,66,73.9,73.32095
1,1,3194,1,Ask,39,0,74,2000,74,66,73.9,73.32095
1,1,3193,1,ClearAsk,21,0,0,0,0,66,73.9,73.32095
1,1,3192,1,Ask,4,0,74,500,74,66,73.9,73.32095
1,1,3187,1,ClearBid,22,0,0,0,0,0,73.9,73.32095
1,1,3187,1,ClearAsk,22,0,0,0,0,63,0,73.32095
1,1,3186,1,Ask,3,0,73,500,73,63,73,73.32095
1,1,3185,1,Bid,34,0,12,1,12,63,73,73.32095
1,1,3185,1,Ask,21,0,73,2700,73,63,73,73.32095
1,1,3184,1,Buy,24,3,73,500,73,63,0,73.31872
1,1,3184,1,Buy,8,21,73,50,73,63,73,73.3185
1,1,3184,1,ClearBid,4,0,0,0,0,0,73,73.3185
1,1,3183,1,Ask,39,0,7389,2000,7389,60,73,73.3185
1,1,3183,1,Buy,32,21,73,500,73,60,73,73.31631
1,1,3181,1,Buy,24,21,73,500,73,60,73,73.31414
1,1,3180,1,Buy,26,21,73,100,73,60,73,73.31371
1,1,3180,1,ClearAsk,16,0,0,0,0,60,73,73.31371
1,1,3180,1,Bid,4,0,50,500,50,60,73,73.31371
1,1,3180,1,Bid,34,0,12,1,12,60,73,73.31371
1,1,3179,1,Sell,35,9,60,1000,60,60,73,73.13428
1,1,3179,1,Ask,22,0,72.9,100,72.9,60,72.9,73.13428
1,1,3176,1,Buy,26,22,72.9,100,72.9,60,0,73.13397
1,1,3176,1,Ask,22,0,72.9,1000,72.9,60,72.9,73.13397
1,1,3176,1,ClearAsk,3,0,0,0,0,60,72.9,73.13397
1,1,3175,1,ClearBid,3,0,0,0,0,60,72.9,73.13397
1,1,3172,1,Buy,24,22,72.9,500,72.9,60,72.9,73.13241
1,1,3171,1,Ask,39,0,7389,2000,7389,60,72.9,73.13241
1,1,3170,1,ClearBid,34,0,0,0,0,60,72.9,73.13241
1,1,3170,1,Ask,22,0,72.9,1000,72.9,60,72.9,73.13241
1,1,3170,1,Buy,32,22,72.9,500,72.9,60,0,73.13087
1,1,3169,1,ClearAsk,34,0,0,0,0,60,72.9,73.13087
1,1,3168,1,Buy,24,22,72.9,500,72.9,60,72.9,73.12935
1,1,3166,1,Bid,22,0,61,1000,61,61,72.9,73.12935
1,1,3165,1,Buy,32,22,72.9,500,72.9,61,0,73.12785
1,1,3165,1,Ask,4,0,70,500,70,61,70,73.12785
1,1,3164,1,Buy,32,4,70,500,70,61,0,73.10748
1,1,3161,1,Bid,3,0,62,500,62,62,73,73.10748
1,1,3159,1,Ask,22,0,72.9,1000,72.9,62,72.9,73.10748
1,1,3157,1,Ask,4,0,72,500,72,62,72,73.10748
1,1,3155,1,Bid,22,0,62.1,1000,62.1,62.1,72,73.10748
1,1,3152,1,Sell,13,22,62.1,250,62.1,62.1,72,73.07177
1,1,3150,1,info,1,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),62.1,72,73.07177
1,1,3150,1,info,2,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),62.1,72,73.07177
1,1,3150,1,info,3,0,0,0,(Dealers are uninformed),62.1,72,73.07177
1,1,3150,1,info,4,0,0,0,(Dealers are uninformed),62.1,72,73.07177
1,1,3150,1,info,5,0,0,6.62, price = 66.2  3150),62.1,72,73.07177
1,1,3150,1,info,6,0,0,6.74, price = 67.4  3150),62.1,72,73.07177
1,1,3150,1,info,7,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),62.1,72,73.07177
1,1,3150,1,info,8,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),62.1,72,73.07177
1,1,3150,1,info,9,0,0,0,(Dealers are uninformed),62.1,72,73.07177
1,1,3150,1,info,10,0,0,0,(Dealers are uninformed),62.1,72,73.07177
1,1,3150,1,info,11,0,0,6.62, price = 66.2  3150),62.1,72,73.07177
1,1,3150,1,info,12,0,0,6.74, price = 67.4  3150),62.1,72,73.07177
1,1,3150,1,info,13,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),62.1,72,73.07177
1,1,3150,1,info,14,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),62.1,72,73.07177
1,1,3150,1,info,15,0,0,0,(Dealers are uninformed),62.1,72,73.07177
